param,coefficient,p
Intercept,21672.10270685009,0.0026251323025045766
FeatureD_Education[T.Primary/None],-1094.701391240249,0.6436471900730738
FeatureD_Education[T.Secondary],-419.91803190385644,0.7220817990376895
FeatureD_Education[T.University],825.4357206435493,0.43088143287065306
FeatureD_Occupation[T.Pre-School],-6537.8240676392215,0.051835307109467516
FeatureD_Occupation[T.Retired],-3571.7681116403064,0.043916222605693125
FeatureD_Occupation[T.Student_3rdLevel],3299.894148361601,0.16566510108241864
FeatureD_Occupation[T.Student_School],-4130.3666313103795,0.17721349778677228
FeatureD_Occupation[T.Unemployed/Other],-3663.07599660295,0.040382886398009805
FeatureD_Season[T.Spring],-510.6367028435089,0.5804549616727679
FeatureD_Season[T.Summer],-661.9385531915592,0.5017668079214107
FeatureD_Season[T.Winter],-501.4830194850841,0.5745164372040077
FeatureD_HHSize,222.63839171693547,0.5239068919550067
FeatureD_Sex,-1319.0444333195471,0.0649915962181835
FeatureD_Age,38.43668309624928,0.3511823280361979
FeatureD_Commute_Trip,2241.330901349126,0.06516052982667729
FeatureD_DistCenter_res,462.6168114223666,0.0412513755549893
FeatureD_DistSubcenter_res,184.48769465575572,0.5906249196700152
FeatureD_UrbPopDensity_res,-0.009721640840890102,0.7518306543660037
FeatureD_UrbBuildDensity_res,-0.0002449961653147631,0.580848177405369
FeatureD_IntersecDensity_res,26.097583774463406,0.6110582531506324
FeatureD_street_length_res,-72.55021333790455,0.12673989795670754
FeatureD_LU_Comm_res,3218.656961740961,0.5881228151531451
FeatureD_LU_UrbFab_res,-5240.773605281935,0.34947567664024637
FeatureD_bike_lane_share_res,-9708.560903721045,0.11918141048358386
