param,coefficient,p
Intercept,20822.572983529102,0.00216744049363663
FeatureD_Education[T.Primary/None],3128.5747247842687,0.2523574459450783
FeatureD_Education[T.Secondary],379.6766874943322,0.6792202236236716
FeatureD_Education[T.University],132.69962210335675,0.6356081566335069
FeatureD_Occupation[T.Pre-School],-11856.687312971366,0.00020502293805006708
FeatureD_Occupation[T.Retired],314.42740874806316,0.6501245509397744
FeatureD_Occupation[T.Student_3rdLevel],-1786.2988848223238,0.23092813601580595
FeatureD_Occupation[T.Student_School],-9414.841663510684,0.002257289357741877
FeatureD_Occupation[T.Unemployed/Other],-1935.2296662949564,0.1765233321267808
FeatureD_Season[T.Spring],-137.08562798096088,0.7408536039461652
FeatureD_Season[T.Summer],793.0397984382591,0.3129342209477983
FeatureD_Season[T.Winter],31.20616286877316,0.7519665922339874
FeatureD_HHSize,45.59074490876592,0.7178461115291311
FeatureD_Sex,-1157.7300770580346,0.02590468728565928
FeatureD_Age,-30.270618083938512,0.3306551625174104
FeatureD_Commute_Trip,4433.437221048071,7.190816972058874e-08
FeatureD_DistCenter_res,213.22614381979497,0.32842267672839676
FeatureD_DistSubcenter_res,-93.11306519992227,0.6310945672180278
FeatureD_UrbPopDensity_res,0.04161341501760821,0.7453208284506913
FeatureD_UrbBuildDensity_res,-0.0003687547939814174,0.23214470091246198
FeatureD_IntersecDensity_res,-23.113841984972478,0.7122672672683135
FeatureD_street_length_res,-6.42671056259406,0.6632525549572073
FeatureD_LU_Comm_res,-850.7649487392823,0.6874840501549051
FeatureD_LU_UrbFab_res,-6541.976101180959,0.2996249386881662
FeatureD_bike_lane_share_res,-6345.70781649904,0.025634785753466158
