param,coefficient,p
Intercept,-0.35078262349219735,0.6565496600021464
HHType_simp[T.MultiAdult_Kids],0.25834518080476715,0.06680056682894787
HHType_simp[T.Single_Female],-0.595989082198017,2.2643659365644316e-07
HHType_simp[T.Single_Male],-0.36446380620935837,0.0017354650230518094
HHType_simp[T.Single_Parent],-0.3776341756476827,0.004038941949056133
HHSize,0.016752268601578826,0.7530289316170821
IncomeDetailed_Numeric,0.0006255490599357068,2.36185792325874e-94
maxAgeHH,0.014900095817211887,1.281913354497332e-07
UniversityEducation,0.28055750134426977,0.000206770102235686
InEmployment,0.27396081118116,0.021848683619547518
AllRetired,0.29648070214353717,0.049252188366787845
UrbPopDensity,-2.87387077455209e-05,3.7910556446921934e-05
UrbBuildDensity,-1.1251533020377694e-08,0.34335630139200024
DistSubcenter,-0.0023857263629225075,0.831466437641762
DistCenter,0.045423157188550826,0.007093136337138234
bike_lane_share,-2.1087185295746447,2.1544716485047744e-08
IntersecDensity,-0.006611888859585199,0.06927238999794738
StreetLength,-0.003586362801880978,0.4589533783899997
LU_UrbFab,1.192796967707291,0.002388620380782384
LU_Comm,0.08028970349645916,0.8119428218787539
LU_Urban,-1.0959952684478962,0.06345372236191416
