param,coefficient,p
Intercept,-3.4063705680979015,0.8133251319808215
HHType_simp[T.MultiAdult],4.38728745680817,0.4262743234412543
HHType_simp[T.MultiAdult_Kids],4.529707444858713,0.385402563646238
HHType_simp[T.Single_Female],3.3383198417561357,0.8415745206037144
HHType_simp[T.Single_Male],3.709834995933477,0.6799482289322989
HHType_simp[T.Single_Parent],3.8430409874706393,0.6255324744159996
Country[T.Germany],-0.9425572316298317,2.3419802791334902e-79
HHSize,-0.023959092025229674,0.4348553235654731
IncomeDetailed_Numeric,0.0004742890027745665,5.501146491064948e-274
maxAgeHH,0.013928477161951024,5.231442629316362e-29
UniversityEducation,-0.014608947613785332,0.6355994215357105
InEmployment,0.5132446774383193,3.681184451296256e-26
AllRetired,0.31790611144911085,5.24157279522167e-07
UrbPopDensity,-8.724496091140414e-05,3.26886704851558e-118
UrbBuildDensity,-2.5035189043521436e-08,8.835782717433979e-05
DistSubcenter,-0.0046557754469632945,0.6195064287084607
DistCenter,0.007861383343362387,0.09818529511011273
bike_lane_share,-0.31515101361509196,0.0668853001711476
IntersecDensity,-0.002302134456893172,0.0928420773526668
street_length,-0.0028790114379689943,0.0034371664126546684
LU_UrbFab,0.31786299264741036,0.006347060150103089
LU_Comm,-1.298573563390406,1.8858838232990595e-16
