param,coefficient,p
Intercept,1.9628829090728854,0.13086152976577636
HHType_simp[T.MultiAdult_Kids],-0.8468997095601146,0.27915778919229606
HHType_simp[T.Single_Female],-1.560810978578369,0.0005387823565893068
HHType_simp[T.Single_Male],-1.3057900472795385,0.006130297158688995
HHType_simp[T.Single_Parent],-1.7081902698672997,0.0018885134029165468
HHSize,0.0011025879348777864,0.7978130153690273
IncomeDetailed_Numeric,0.0010464102031447712,2.4081869128920544e-09
maxAgeHH,-0.01715192608259745,0.01699366035848872
UniversityEducation,0.8687562220386282,0.0021725932919644717
InEmployment,0.9407212526797193,0.0017413478966771087
AllRetired,0.36757723700567624,0.3181943908489765
UrbPopDensity,6.544147026765488e-05,0.43752993895826764
UrbBuildDensity,-1.7723433152239634e-07,0.04047261940726586
DistSubcenter,-0.13127366478881258,0.23704831638346338
DistCenter,0.10204408434962454,0.10454520862089171
bike_lane_share,1.0276172406345434,0.8331438650792683
IntersecDensity,-0.010408971008791559,0.2662020179988749
street_length,0.0006256266487116576,0.8240041067066602
LU_UrbFab,-0.24308254413575991,0.7869679616830978
LU_Comm,2.6315263108678297,0.17273559039012804
